,index,Premise 2,Conclusion,Premise 2_f1
1729,3491,Susana Fortes has created exceptional masterpieces.,Susana Fortes has created exceptional masterpieces.,0.8806424736976624
1730,3494,The bioactive compounds in cocoa might increase blood flow,The bioactive compounds in cocoa might cause a small decrease in blood pressure,0.9948288202285768
1731,3495,People tend to avoid making friendships with people who have difficulty making decisions,People tend to avoid making friendships with people who have difficulty making decisions,0.9362387657165528
1732,3499,recognizing emotions helps them to solve problem faster.,the best managers have a extraordinary abilitythat that helps them to solve problem faster.,0.912644863128662
1733,3500,Developing an argument takes less time to evaluate your point.,Talking fast leaves people less time to evaluate your point.,0.944977641105652
1734,3501,Phosphorus helps release energy from food.,dairy foods would probably help release energy from food.,0.9999998807907104
1735,3502,Quantifying the statistical uncertainty present in a process called interpolation helped researchers to be confident that the interpolation was accurate.,"Quantifying the statistical uncertainty present in a process which estimates the temperatures between weather stations using data from the closest stations, helped researchers to be confident that the interpolation was accurate.",0.9770253896713256
1736,3504,The contracts must be designed to ensure that each side is capable of performing the obligations set out,The time element in construction means that the contracts must be designed to ensure that each side is capable of performing the obligations set out,0.9331679344177246
1737,3505,Plastic waste is especially beneficial in african countries,The indoor nature of factory farms is especially beneficial in african countries,0.9449353218078612
1738,3506,Developing more ideas improves productivity.,Working in teams improves productivity.,0.9547694325447084
1739,3512,Wind turbines might disturb the privacy of residents,Wind turbines might worsen the negative effects brought about by noise pollution,0.9122193455696106
1740,3513,Drinking alcohol slows down your reflexes and decrease the ability to understand and react immediately to changing situations. ,Drinking alcohol  puts the driver at risk of an accident or highway injury. ,0.9848166108131408
1741,3515,Duckweed blocks the mosquito from laying eggs.,Duckweed blocks the mosquito from laying eggs.,0.9030977487564088
1742,3518,"Once upon a time in Hollywood, Bruce Lee was a famous entertainer.",Once upon a time in Hollywood triggered the rage of public audience.,0.9344059228897096
1743,3520,Nicotine is a stimulant.,"Nicotine make sleep more difficult, as it can mask typical signs of sleepiness.",1.0000001192092896
1744,3523,The invention of the MSI challenged the big companies to fortify their developments.,MSI challenged the big companies to fortify their developments.,0.9493129253387452
1745,3527,people who are addicted to internet are always tired. ,people who are addicted to internet are always tired. ,0.9270500540733336
1746,3528,Less expenses is better customer service,One of the e-commerce benefits is better customer service,0.9284021258354188
1747,3529,"Cutting,forming and attaching of building materials is a skilled trade and a craft in which the primary work is performed during the construction of buildings, ships, timber bridges, concrete formwork, etc","Carpentry is a skilled trade and a craft in which the primary work is performed during the construction of buildings, ships, timber bridges, concrete formwork, etc",0.9448719024658204
1748,3530,Driving while tired can result in driving while tired.,Driving while tired can result in severe accidents.,0.9419328570365906
1749,3533,Vitamin A can cause weak bones especially if you're not a man.,Over using liver or liver pâté may cause danger of having weak bones especially if you're not a man.,0.926188826560974
1750,3535,AGEs play a key role is skin aging.,Compounds which are formed by reactions between sugar and protein in the body are suspected to play a key role is skin aging.,0.9766899943351746
1751,3537,Clearly written directions and manuals are vital to good customer service,Clearly written directions and manuals are vital to good customer service,0.9284345507621764
1752,3540,In rural Honduras nearly all houses are built of adobe.,In rural Honduras nearly all houses are built of adobe.,0.8530388474464417
1753,3542,Smart planning used in future cities will encourage the use of solar energy,Smart planning used in future cities will contribute to the lowering of the air pollutant levels,0.9408221244812012
1754,3543,A lack of the ability to regulate your emotions appropriately leads to conflict.," lack of the ability to regulate your emotions appropriately, hurt your relationships. ",0.9708425402641296
1755,3545,Cranberry is a plant whould be polluted by chemical.,Cranberry growing has raised some environmental concerns like water whould be polluted by chemical.,0.8940428495407104
1756,3548,Sunlight gives vitamin D.,Sunlight helps absorb calcium.,0.9438088536262512
1757,3549,Free trade amongst European nations is the main goal of the European Union.,Brexit means coming out of free business amongst European nations.,0.9412620663642884
1758,3550,People who share time with others are happier and more productive.,Workers in Google company are happier and more productive.,0.9472763538360596
1759,3553,Financial planning helps you generate cash flow,Financial planning will allow you to make investments,0.962537944316864
1760,3556,Dasypogoninae is a subfamily of the order Robber.,Dasypogoninae is aggressive insect predator.,0.9548266530036926
1761,3561,Staying mentally stimulated can slow the progress of Alzheimer’s,reading a book can slow the progress of Alzheimer’s,0.9814342856407166
1762,3567,high nose levels impair our ability to process information efficiently,creative thinking becomes impaired in high nose levels,0.9453712105751038
1763,3568,INFJ personalities tend to have a lot of friends.,INFJ personalities tend to spend more time in social places.,0.9553589224815368
1764,3570,Higher levels of education are correlated with better future life quality,optimism is correlated with better future life quality,0.9500207901000975
1765,3572,casting is another ancient method of making glass.,Another ancient method of making glass that is still used today is making a clay form in which the shape of the glass container is carved.,0.9575088024139404
1766,3574,Creative thinking can solve a variety of challenges in many different situations,All humans can solve a variety of challenges in many different situations,0.9875036478042604
1767,3575,"When the difference between air temperature and dew point is less than 2.5 °C, water vapor condenses in the air.","When the difference between air temperature and dew point is less than 2.5 °C , water vapor condenses into tiny liquid water droplets suspended in the air. ",0.9507325291633606
1768,3579,increased pressure from fishing increases the likelihood of damage to the structure and function of the ocean ecosystem,overpopluation raises the likelihood of damage to the structure and function of the ocean ecosystem,0.9679998159408568
1769,3580,Martin Luther king Jr. started a movement.,"Martin Luther king Jr. started a movement, which resulted in gradually allocating proper welfares for black people.",0.9654552936553956
1770,3581,Less nicotine in blood stream makes less blood going to the brain.,Smoking makes less blood going to the brain. ,0.9742129445075988
1771,3584,Bone loss is associated with fractures  in bones, smoking is associated with fractures  in bones,0.9118452072143556
1772,3587,They say almost fifty percent of the world's species of primates are in Asia.,"They say almost fifty percent of the world's species of primates are in Asia, that are in danger of disappearing.",0.9339914321899414
1773,3588,Body Dysmorphic Disorder (BDD) is a relatively unknown disorder.,An imagined or extremely small defect somewhere visible (to the individual) on their body caused Body Dysmorphic Disorder (BDD).,0.9592713117599488
1774,3589,Autonomous boarding can be a main advantage for spontaneous travelers,Some train travels can be a main advantage for spontaneous travelers,0.9177762269973756
1775,3591,crops which are produced in a well-controlled indoor environment can contain toxic chemicals.,crops which are produced in a well-controlled indoor environment can be harmless.,0.9576702117919922
1776,3592,The War of the Breton Succession was an episode in a conflict between the Counts of Blois and the Montforts of Brittany for control of the Duchy of Brittany.,The Siege of Rennes was an episode in a conflict between the Counts of Blois and the Montforts of Brittany for control of the Duchy of Brittany.,0.9854764938354492
1777,3594,Being stressed out can be deadly,Watching too much television can be deadly,0.9255933165550232
1778,3598,"When Logan was captured and injected with Liquid metal called “Adamantium”, his bone structure was modified.",Logan’s bone structure was modified.,0.966094732284546
1779,3599,Long working hours have been shown to cause excessive drinking and drunkenness.,Long working hours have been shown to  contribute to liver damage.,0.9705894589424132
1780,3600,Dementia may cause prevent your kidneys from doing the job they are supposed to.,"If you have high blood pressure, diabetes, or hardening of the arteries, you may cause prevent your kidneys from doing the job they are supposed to.",0.9600796103477478
1781,3601,Release of endorphin creates a bond between two people.,Release of endorphin creates a bond between two people and Brings people together .,0.940277934074402
1782,3603,Swimming may help improve your recovery from an injury.,Reductions in joint pain and stiffness may  help improve your recovery from an injury.,1.0
1783,3607,People who share common interests have a sense of fair play.,Team sports athletes have a sense of fair play.,0.9346027970314026
1784,3608,Inflammation can be affected by the severity of symptoms and create complications.,People with Crohn’s are also more likely to be affected by the severity of symptoms and create complications.,0.9051703810691832
1785,3609,Install well-insulated windows,"You will pay less for bills, once you have installed well-insulated windows",0.917197048664093
1786,3612,there is typically less ozone in the atmosphere,there is typically less ozone near the equator,0.9257686734199524
1787,3614,poor people are at risk of mental problems.,further four million people in UK are at risk of mental problems.,0.9425055980682372
1788,3615,Vitamin D is a great source of sunlight during the day,"You should consider eating fatty fish, if you do not get enough sunlight during the day",0.9205549955368042
1789,3616,It is difficult for children who live in orphanages to show empathy,It is difficult for children who live in orphanages to show empathy,0.9072386622428894
1790,3617,Mold contributes to the production of magma,"In a process called flux melting, water released from the subducting plate contributes to the production of magma",0.921774446964264
1791,3618,Sodiums reduce the ability of your kidneys to remove the water.,Eating salt reduce the ability of your kidneys to remove the water.,0.9397510290145874
1792,3619,The uncreated and imperishable for it is whole and unchanging and complete.,We can only speak and think of the uncreated and imperishable for it is whole and unchanging and complete. ,0.9522819519042968
1793,3620,"""Sit on My Knee"" is a song in Rock genre.","""Sit on My Knee"" is a song in Rock genre.",0.9368199110031128
1794,3621,Electrical transmission lines in order to transmit the electricity easily.,Aluminium is a good metal for electrical transmission lines in order to transmit the electricity easily.,0.939896523952484
1795,3622,Breathing in chemicals affects lung health.,"When a person smokes, he affects lung health.",0.970960795879364
1796,3630,The rebels eliminated Ghaddafi’s army forces.,The rebels soothed the path to liberation.,0.9716376066207886
1797,3631,Hirloss can cause hairloss.,Poor nutrition can cause hairloss.,0.9044109582901
1798,3632,Monitoring movements with cameras raised the security level of infrastructure.,New director raised the security level of infrastructure.,0.9614025950431824
1799,3634,The U.S. Civil War resulted in the rise of cotton,"The U.S. Civil War boosted production in other areas of the world, including new colonies in Africa",0.9594146013259888
1800,3635,my uncle is going to get a termination bonus,"soon ,my uncle is going to get a termination bonus",0.9251772165298462
1801,3637,The damage of extra blood pressure may become so severe that the arteries burst or become completely clogged.,"If you continue to eat too much salt then, over time, the arteries burst or become completely clogged.",0.9741575121879578
1802,3638,"Old mattresses, poor linen or even bad lighting all contribute to the problems you'll have with sleeping","Old mattresses, poor linen or even bad lighting all contribute to the problems you'll have with the guests the next day",0.9587953686714172
1803,3639,Carb-rich foods contain high levels of sugar,Carb-rich foods could trigger acne,0.9498663544654846
1804,3640,difficulty to grasp is associated with difficulty to grasp,Obesity is associated with difficulty to grasp,0.8834195137023926
1805,3643,Doing muscle-strengthening exercise is incredibly good for maintaining muscle mass.,Doing muscle-strengthening exercise is incredibly good for managing osteoporosis and weight.,0.8932584524154663
1806,3644,many doctors are frustrated with their jobs,many doctors around the world are frustrated with their jobs,0.9113688468933104
1807,3645,Hurricanes can bring about floods,Hurricanes can destroy structures and items very close to the shore,0.9568383693695068
1808,3647,"hooks, lines, sinkers, floats, rods, spears, nets, gaffs, traps, waders and tackle boxes are the equipment used by fishermen when fishing","hooks, lines, sinkers, floats, rods, reels, baits, lures, spears, nets, gaffs, traps, waders and tackle boxes are the equipment used by fishermen when fishing",0.9553478360176086
1809,3648,A central bank is a state's legal tender,A central bank generally controls a state's legal tender,0.9147698283195496
1810,3650,Sleep deprivation is an undiagnosed sleep disorder,Children and young adults are most vulnerable to the negative effects of  an undiagnosed sleep disorder,0.95447039604187
1811,3654,Carbon dioxide intensed global warming.,Human activities since the beginning of the Industrial Revolution have intensed global warming.,0.9081749320030212
1812,3655,Increased stress leads to an increase in the substance cortisol.,A lack of sleep causes an increase in the substance cortisol in the body,0.9716903567314148
1813,3659,The Alpine nation has a modern innovative environment for robotic,The Alpine nation has a modern innovative environment for robotic,0.871370255947113
1814,3660,Increased productivity increases economic growth and stability.,Carrying out tasks more efficiently increases economic growth and stability.,0.9066312909126282
1815,3661,Capturing a smooth traffic flow between departing and arriving aircraft is possible,At all airports ssuring a smooth traffic flow between departing and arriving aircraft is possible,0.9262406826019288
1816,3663,the different absorption of heat by land and oceans makes it impossible to regulate the temperature, sea breezes happen due to the different absorption of heat by land and oceans,0.9354050755500792
1817,3664,measuring your progress is a great way to express your gratitude,measuring your progress is one of the most powerful psychological experiences,0.9325629472732544
1818,3665,Implantation can lead to infection and result in the need to amputate a limb. ,Smoking contributes to type 2 diabetes and can lead to infection and result in the need to amputate a limb. ,0.957216501235962
1819,3670,Gold is a highly prized mineral.,Gold is a highly prized.,0.9073480367660522
1820,3675,Hypoglycemia increases blood sugar.,"Hypoglycemia  can lead to Anxiety, Sweating and Hunger.",0.933217465877533
1821,3676,International airportsrank among the most complex and largest of all built typologies,"international airports,rank among the most complex and largest of all built typologies",0.9132396578788756
1822,3678,Vitamin E can lead to have healthy skin.,plant oils can lead to have healthy skin.,0.960490345954895
1823,3681,Overusing fish would certainly lead to constipation.,Overusing fish would certainly lead to constipation.,0.8815011382102966
1824,3683,Monkeys and apes have different facial expressions,Monkeys and apes can use sounds and gestures to communicate,0.932347536087036
1825,3687,express check-in and dedicated check-In counters are usually reserved for First and Business class passengers,"express check-in and dedicated check-in counters are usually reserved for First and Business class passengers, premium frequent flyers, and members of the airline's clubs",0.9046726822853088
1826,3692,If you click on a fake link the hacker will try to access your bank account,If you click on a fake link the hacker will begin to steal your money,0.9466142654418944
1827,3693,Carbon dioxide can contribute to global warming.,the tourism industry  can contribute to global warming.,0.9747331738471984
1828,3694,The graphical OS made it easier for everyone to use computers.,Microsoft corporation made it easier for everyone to use computers.,0.9783042669296264
1829,3697,The insects feed on cacao sap.,The insects feed on the a watery liquid containing sugars that is found in the phloem vessels that transport food made by photosynthesis.,0.976929485797882
1830,3699,Becoming valuable will require having a good mentor,Becoming valuable will reduce the distance,0.8992315530776978
1831,3701,"In some jurisdictions, an airport is a legal term of art reserved exclusively for those aerodromes certified or licensed as airports by the relevant national aviation authority after meeting specified certification criteria or regulatory requirements","In some jurisdictions,a certain stature upon the aviation facility that other aerodromes may not have achieved, is a legal term of art reserved exclusively for those aerodromes certified or licensed as airports by the relevant national aviation authority after meeting specified certification criteria or regulatory requirements",0.9882861375808716
1832,3702,So spiders eat bugs and tiny animals which would cover human food.,So spiders eat bugs and tiny animals which would cover human food.,0.9066623449325562
1833,4026,So spiders eat bugs and tiny animals which would cover human food.,So spiders eat bugs and tiny animals which would cover human food.,0.9066623449325562
1834,3703,Using technology facilitates avoiding eye contact,Using technology facilitates trying different strategies,0.9197837114334106
1835,3704,Sodium has been shown to dehydrate the skin.,"Processed meats — like hot dogs, bacon, or pepperoni — have been shown to dehydrate the skin.",0.974345088005066
1836,3706,community democracy manifests itself as council democracy and begins with workplace democracy,"Marxists, Leninists and Trotskyists believe in a system that manifests itself as council democracy and begins with workplace democracy",0.9650519490242004
1837,3707,The Cure’s third album was entered into Billboard top 200 list.,Japanese Whispers was entered into Billboard top 200 list.,0.9727168679237366
1838,3708,Carbon dioxide regulates global climate.,The Amazon rainforest regulates global climate.,0.9264186024665833
1839,3710,People who watch TV more than one hour during a day have trouble quitting.,People who watch TV more than one hour during a day have trouble quitting.,0.9625003337860109
1840,3711,Another headache in the patient discomforts the patient.,Taking the medication too often for Migraine discomforts the patient.,0.950030505657196
1841,3713,"children who don't have enough sleep, don't grow well. ","children who doesn't have insufficient sleep, don't grow well",0.886335015296936
1842,3716,"When people cover the land with cement, the soil gets wet", When people cover the land with cement may umtimately lead to big floods,0.9391399025917052
1843,3720,Olesya Petrova is a Russian rhythmic gymnast.,Olesya Petrova is a highly-skilled athlete.,0.9846397042274476
1844,3723,"When you're cold, your muscles, tendons and ligaments can contract",you're more likely to get back injury When you're cold ,0.9837207198143004
1845,3724,"Companies who operate in industries where many competitors exist, have horizontal demand curves","Companies who operate in industries where many competitors exist,risk losing their customer base when they raise prices",0.9519232511520386
1846,3725,water disposal is one of the main purposes of tourism.,water disposal increases in tourism season.,0.8788173794746399
1847,3730,walnut oil can help people to work better,walnut oil can help people who have pains to work better,0.8797857165336609
1848,3731,Many people suffer from binge eating.,Many people suffer from a mental disorder where people eat a large amount in a short period of time.,0.9864269495010376
1849,3734,Ethanol does not cause serious damage to the body ,Alcoholic beverages do not cause serious damage to the body ,0.965417981147766
1850,3738,"when vehicle’s reaction time is much slower, it is very dangerous.","when vehicle’s reaction time is much slower, driving is very dangerous.",0.9286742210388184
1851,3739,Different brain chemicals behave differently,People with depression behave differently,0.942862868309021
1852,3741,Direct travel can be a perfect way to see many different sights along the way,Traveling by train can be a perfect way to see many different sights along the way,0.9433348178863524
1853,3742,the university of Saint John provides academic scholarships to students who have lower grades,the university of Saint John provides academic scholarships to students who have lower grades,0.9606502056121826
1854,3743,Jean Michel introduced a new approach to painting.,Jean Michel revolutionized the aspects of artists on modern arts.,0.9671812653541564
1855,3744,Cocoa might reduce blood flow to the brain,Cocoa might improve brain function,0.9637346267700196
1856,3745,Soils that are predominantly clay are rich in water,Soils that are predominantly clay might suffocate plant roots because the excessive water around the roots eliminates air movement through the soil,0.9457672238349916
1857,3748,"When workers are bored, their productivity may fall","If workers do specific tasks, their productivity may fall",0.9999999403953552
1858,3749, sociable animals plays more than other animals.,Dolphin and monkeys plays more than other animals.,0.9057717323303224
1859,3750,bituminous coal is the source of light aromatic hydrocarbons for the chemical synthesis industry,the source of light aromatic hydrocarbons for the chemical synthesis industry is used as fuel for steam-electric power generation,0.9791526794433594
1860,3752,Calcium can regulate muscle contractions.,Soya beans can regulate muscle contractions.,0.9472715854644777
1861,3754,As more tourists arrive there is an increase in food waste.,As more tourists arrive there is an increase in waste plastic and non-biodegradable products. ,0.9611707925796508
1862,3755,high-yield copper is important in building flashing products,high-yield copper is important in building flashing products,0.8985650539398193
1863,3759,It is impossible for small businesses to survive by borrowing,It is impossible for small businesses to survive by borrowing in a recession,0.9548656940460204
1864,3760,It is of enormous importance to hire problem solvers as your staff,It is of enormous importance to hire problem solvers as your staff,0.944008469581604
1865,3761,Dehydration will lead to cell’s insufficiency to synthesize energy.,Working out in a state of dehydration will lead to cell’s insufficiency to synthesize energy.,0.8926200866699219
1866,3765,In some cultures dung from domestic cows or buffalo is routinely collected and dried for burning.,In some cultures dung from domestic cows or buffalo is routinely collected and dried for being lit to provide heat and a flame for cooking.,0.9839758276939392
1867,3766,smoking increases the tar in your cigarettes.,smoking make your blood vessels thicker.,0.922974407672882
1868,3767,Weight loss is the main cause of muscle loss.,High protein diets keep your metabolism high while reducing your calorie intake.,0.9119253158569336
1869,3768,Cholesterol consumption increases the boy fat.,Cholesterol consumption results in obesity.,0.993157923221588
1870,3769,A major culprit in the tree's problem is a virus that is transmitted by mealybugs.,A major culprit in the tree's problem is a virus that is transmitted by small creatures belonging to a group known as scale insects. They are often No conclusionsites of plants.,0.985303282737732
1871,3771,Garlic can be beneficial for your kidneys and blood pressure.,Allicin can be beneficial for your kidneys and blood pressure.,0.9999998807907104
1872,3772,"Due to the soluble fiber beta-glucan, oats have low blood sugar","Due to the soluble fiber beta-glucan, oats can be eneficial for diabetic people",0.9682016968727112
1873,3776,relaxing boosts your confidence,Excersing boosts your confidence ,0.9385681748390198
1874,3777,Sugary foods are not suitable for first meal.,Sugary foods are not suitable for first meal.,0.9033936262130736
1875,3778,Biodiversity plays an important role in providing ecosystem services, Biodiversity plays an important role in maintaining and improving human quality of life,0.985221803188324
1876,3779,Dandelions are weeds that produce a thick liquid called latex.,Dandelions are weeds that produce a thick liquid which has the potential to become an excellent source of commercial rubber.,0.9999999403953552
1877,3784,Saving electricity in the summer months to reduce cooling needs reduces cooling needs,Deciduous trees are often planted in front of windows  in the summer months to reduce cooling needs,0.9101247787475586
1878,3785,Follicular phase is the day that your menstrual flow begins.,"The day that your menstrual flow begins the egg matures and is later released during ovulation, around day 14.",0.9452235102653505
1879,3786,The bacteria in the colon help increase digestion which plays a major role in human health.,Fibers fermented by bacteria help increase aiding digestion which plays a major role in human health.,0.991489827632904
1880,3787,the rise of stratospheric chlorine levels from chlorofluorocarbon pollution increases the levels of chlorine, the rise of stratospheric chlorine levels from chlorofluorocarbon pollution is known to destroy ozone,0.9597926735877992
1881,3789,Doing puzzles might help you develop better judgment,Doing puzzles might come in handy when driving a car,0.9412195086479188
1882,3792,It's possible to boost alertness by simply looking out of the window,It's possible to boost alertness by simply looking out of the window in houses with good lighting,0.9128469228744508
1883,3794,Shawn Mendes became popular in US.,Shawn Mendes became popular in US.,0.9265682697296144
1884,3796,Tehran mountains are rich in iron ore,Tehran mountains trap pollutants ,0.8860847353935242
1885,3797,Milk provided humans with their required Calcium.,Cows provided humans with their required Calcium.,0.9747041463851928
1886,3798,Galileo Galilei's observations revealed the Heliocentric theory.,Galileo Galilei's observations helped to create modern astronomy.,0.9460184574127196
1887,3801,Significant amounts of energy might be recycled into recycled water,Significant amounts of energy might be recaptured through on-site energy recycling technologies,0.9091888666152954
1888,3802,"In warmer climates where cooling is a primary concern, solar panels can also be very effective",In warmer climates where cooling is a primary concern single story structures that maximize surface area and heat loss can also be very effective,0.9870790243148804
1889,3803,Most bats communicate and find their way by making high-frequency noises.,Most bats communicate and find their way by making high-frequency noises that can estimate the distance of an object by using the sound echoes that bounce back to them.,0.960129976272583
1890,3804,the margins also refers to an artificial ridge of earth intended to retain the water of a river or pond,the land alongside or sloping down to a river or a body of water smaller than a lake also refers to an artificial ridge of earth intended to retain the water of a river or pond,0.9757343530654908
1891,3805,Molybdenum will cause joint pain.,Big amount of cauliflowers will cause joint pain.,0.9404265880584716
1892,3806,Timepieces determine flower when to bloom.,Light is the signal determines flower when to bloom.,0.897569477558136
1893,3807,So Easter has a different date each year.,So Easter has a different date each year.,0.9001835584640503
1894,3808,Declining narcotic trade ruled out several drug lords from performing illegal business.,U.S. legalization of Marijuana and Cannabis prescription ruled out several drug lords from performing illegal business.,0.9796167612075806
1895,3809,Macroeconomic policy generally aims to minimize the unemployment rate,Macroeconomic policy generally aims to minimize the mismatch between demand in the labour market and the skills and locations of the workers seeking employment,0.9757277369499208
1896,3811,Less voids are more compressible.,Granular soils including sands and gravels  are more compressible.,0.9341718554496764
1897,3812,Foreign visitors are interested in visiting Khorasan Province.,Foreign visitors are interested in visiting Khorasan Province.,0.9313031435012816
1898,3814,"With a mobile app, the customer can quietly place an order online","With a mobile app, the customer can quietly place an order when in a meeting",0.949513614177704
1899,3816,Creating an excellent chance for creating a job in a country requires a lot of training,globalization contributes to making an excellent chance for creating a job in a country,0.916598618030548
1900,3817,Bone mineral growth can help in prevention of fracture.,"Aerobics, weight bearing, and resistance exercises all can help in prevention of fracture in postmenopausal women",0.9885839223861694
1901,3818,Tourism can act as a vector in spreading non-native species.,Tourism can act as a vector in  harming the natural ecosystem. ,0.9904090762138368
1902,3819,a new instrument can detect all kinds of signals in the human body.,a new instrument can detect people's lies.,1.000000238418579
1903,3821,Children hide their tooth under the pillow.,Children try to alert Tooth fairy.,0.9863053560256958
1904,3822,Defensive pessimism is a strategy used by anxious people to reduce stress.,Defensive pessimism is a strategy used by anxious people to work productively. ,0.9795153737068176
1905,3823,Extreme heat shines the stars.,Conversion of hydrogen into helium shines the stars.,0.9999998807907104
1906,3824,Reinforced armor disallows bullets from penetration.,Aramid fibers disallows bullets from penetration.,0.9999998807907104
1907,3825,Weight gain can make employees become tardy or absent because of health problems,Unfair treatment can make employees  become tardy or absent because of health problems,0.9455536603927612
1908,3826,Being productive makes us feel more productive,Helping people makes us feel more productive,0.9097636938095092
1909,3828,It's very important to train your staff to deal with hygiene on a very high level if you run a hotel,It's very important to train your staff to deal with hygiene on a very high level if you run a hotel,0.9321868419647216
1910,3830,"Raising the water in your body puts strain on your kidneys, arteries, heart and brain.","Eating too much salt puts strain on your kidneys, arteries, heart and brain.",0.9676498174667358
1911,3831,Countries with higher levels of inequality have higher inequality,Countries with higher levels of inequality have higher homicide rates ,0.9635196328163148
1912,3833,"When your brain is not full, you're multitasking",It takes longer to complete a task when you're multitasking,0.9286705255508424
1913,3835,Elephant breeding is one of the main causes of conflict.,Determining the population size of forest elephants cause trouble.,0.8845933079719543
1914,3837,Lower blood sugar levels aid people with diabet type 2.,Proponents say keto diet aid people with diabet type 2.,0.9595618844032288
1915,3838,Medical advancement helped various people to develop facial tissue.,Medical advancement helped various people to regain their confidence.,0.9358602166175842
1916,3841,The concept of taxation helps to encourage economic growth.,The concept of taxation helps to have higher living standards.,0.9738780856132508
1917,3844,I don't like this movie,I don't like this movie,0.8953239917755127
1918,3849,Experts say people should know about hypoxia.,Experts say people should know about health concerns that can strike when travelling by air.,0.9706409573554992
1919,3850,Bilinguals have the unique opportunity to excel in various fields,Bilinguals have the unique opportunity to apply for a wider range of jobs,0.9451196789741516
1920,3854,Medeo used a gesture that doesn't match their words.,Medeo was confused.,0.9153441786766052
1921,3855,small lakes which are drained using open ditches and trenches are called mucklands,small lakes which are drained using open ditches and trenches are primarily used for high value crops such as vegetables,0.9661319255828856
1922,3856,relatively little money is a good thing for the economy overall,Inflation is a good thing for the economy overall,0.932383120059967
1923,3858,being barefoot in public places can lead to Nail fungus and parasite,being barefoot in public places can result in a discoloration of the infected nail in long-term,0.9663377404212952
1924,3859,Diabetes can help cure digestive issues.,Regulation in the bowel movements can help cure digestive issues.,0.9418535828590392
1925,3860,a short period of sleep during the day can help to reduce stress,a short period of sleep during the day can improve productivity,0.9467262029647828
1926,3863,Curcumin has antioxidant and anti-inflammatory effects.,For reducing the risk of heart attack we should eat Curcumin,0.9937124848365784
1927,3867,ultraviolet radiations are able to reach to the Earth's surface at a higher intensity,"with the breakdown of ozone in the stratospher,ultraviolet radiations are able to reach to the Earth's surface at a higher intensity",0.9296643137931824
1928,3868,Employees who are well paid are common with larger companies,Top talents are common with larger companies,0.9336830973625184
1929,3869,"In addition, it is not unusual to have a student who lacks background or prior knowledge.","In addition, it is not unusual to have a student who have problems with reading comprehension.",0.9440463781356812
1930,3870,Penetrating a wrong blood vessel can lead to serious bleeding,Penetrating a wrong blood vessel can lead to hypotension and death,0.9698711633682252
1931,3871,Afghanistan is a part of the Middle East.,Afghanistan experiences all four seasons.,0.9259660840034484
1932,3872,One kind of weight loss surgery is done by seNo conclusion.,"One kind of weight loss surgery is done by seNo conclusionting the stomach into two parts, including a very small section at the top.",0.9238616228103638
1933,3874,Depression can lead to sadness.,Problems in regulating emotions can lead to sadness.,0.923806607723236
1934,3875,my friends tend to invite people to their homes,my friends are gregarious,0.9867781400680542
1935,3876,"When we gossip, we feel more confused and frightened.",When we don’t understand the incidents we feel more confused and frightened.,0.9471588730812072
1936,3879,Olive oil and ibuprofen contain oleic acid.,Olive oil and ibuprofen has been shown to work similarly to ibuprofen.,0.8847223520278931
1937,3882,"In the moon, the seas are dark.","In the moon, the seas are dark.",0.8595213294029236
1938,3883,You may not have much money to invest in diversification and marketing,"If you can't attract new customers,you may not have much money to invest in diversification and marketing",0.9566024541854858
1939,3884,First Brick Holdings investments could leverage digital technolologies.,First Brick Holdings investments could leverage digital technolologies.,0.8888511657714844
1940,3887,Antibiotics could reduces inflammation.,"When treating severe gum disease like periodontits, use of aloe vera gel could reduces inflammation.",0.937862515449524
1941,3890,one of the reasons for child labour is lack of supervision.,one of the reasons for child labour is parents' illness.,0.9506896734237672
1942,3891,Rapid urbanization results in widening inequality,Rapid urbanization is linked to social inequalities,0.9331599473953248
1943,3892,the fuel filter is dirty,An overall lack of engine power in gears is likely to be observed when the fuel filter is dirty,0.911918580532074
1944,3894,Direct democracy is the one where the citizens participate in the decision-making personally,"to many anarchists, the only form of democracy considered acceptable is the one where the citizens participate in the decision-making personally",0.978586494922638
1945,3895,People who follow a weight loss diet plan can involve Mushrooms in their meals.,People who follow a weight loss diet plan can involve Mushrooms  in their meals.,0.9529004693031312
1946,3899,working outside the home demands a lot of attention.,working outside the home demands money.,0.9387065768241882
1947,3902,All restrictions on pornography violate the First Amendment.,All restrictions on pornography violate the First Amendment.,0.970482051372528
1948,3903,The loss of aquatic life is consuming natural habitat and agricultural lands., environmental impacts of transport systems include consuming natural habitat and agricultural lands.,0.9413012862205504
1949,3904,"construction employers must maintain a clean and, so far as possible, a dry condition","construction employers must Keep floors in work areas in a clean and, so far as possible, a dry condition",0.8943427205085754
1950,3905,Digital marketing is more suitable than traditional marketing,"For small businesses, digital marketing is more suitable than traditional marketing",0.9677247405052184
1951,3906,In adverse economic conditions authorities and officials engage in illegal means to make money,In adverse economic conditions authorities and officials engage in corruption,0.9347869157791138
1952,3907,developing countires may not have enough monetary resources to provide proper medical care and mortality,developing countires may not have enough monetary resources which results in a large majority of disease and mortality,0.9510027766227722
1953,3909,Reading makes it mundane for the reader.,Understanding every word in a text makes it mundane for the reader.,0.9322068095207214
1954,3910,Death often resulted in death,in the nineteeth century chilbirth often resulted in death,0.8977869749069214
