,index,Premise 2,Conclusion,Premise 2_f1
2112,4202,people who are selfish are described as selfish,people with Narcissistic personality disorder  are described as selfish,0.9280359148979188
2113,4207,High-carbohydrate foods contain a lot of insulin.,High-carbohydrate foods promotes more hunger within a shorter amount of time after the meal.,0.9581125974655152
2114,4208,Iodine is essential for optimal thyroid function,sea vegetables are essential for optimal thyroid function,0.9497232437133788
2115,4209,China is not a top oil exporter,China is not a top oil exporter,0.926693558692932
2116,4211,"When stressed, we tend to behave in dangerous situations","we are more likely to get angry,When stressed",0.9427329897880554
2117,4212,Violent conflict creates higher security costs for the government ,Large wealth gaps create higher security costs for the government ,0.9626759886741638
2118,4213,Large mass of vegetation can be found in any part of the island.,Tropic islands have large mass of vegetation.,0.9031637907028198
2119,4215,the man is on vacation,the man is on vacation,0.9173896908760072
2120,4217,"the material mixed with clay which is used in pencils, is called graphite","the material mixed with clay which is used in pencils, is difficult to burn and is not so commonly used as fuel",0.9280770421028136
2121,4218,Cooking tofu with herbs and species will results in better taste and smell.,Cooking tofu with herbs and species will results in better taste and smell.,0.8912904858589172
2122,4219,Maltose is an enzyme which digests starch into a sugar called maltose.,Saliva contains an enzyme which digests starch into a sugar called maltose.,0.8698739409446716
2123,4220,"the practice of conducting enterprise analysis, design, planning, and implementation, using a holistic approach at all times, for the successful development and execution of strategy","the practice of conducting enterprise analysis, design, planning, and implementation, using a holistic approach at all times, for the successful development and execution of strategy,applies architecture principles and practices to guide organizations through the business, information, process, and technology changes necessary to execute their strategies",0.9676195979118348
2124,4221,Most of the residents of Tehran prefer through Chalus road.,Most of the residents of Tehran prefer through Chalus road.,0.9131593704223632
2125,4223,Fatigue often leads to non-alcoholic fatty liver disease.,Consuming sugary drinks often leads to non-alcoholic fatty liver disease.,0.9499025344848632
2126,4225,Poverty and lack of schools are considered the primary cause of poverty,Poverty and lack of schools are considered the primary cause of deprives children of their childhood,0.972756564617157
2127,4226,Music is a universal language.,Music can help people on the world with a clear understanding of each other.,0.9999998807907104
2128,4227,She advised David's parents to use a special device called the Peak flow meter.,She advised David's parents to use a special device that measures the amount of air he is able to push out of his lungs that can help him realize he is having a problem before he feels it.,0.9815316796302797
2129,4228,Most bankrupt companies have leaders who lack vision,Most bankrupt companies have leaders who lack vision,0.9198943376541138
2130,4231,A long metabolic process that produces chemical changes in cacao seeds through the action of enzymes followed by roasting.,They found that a long metabolic process that produces chemical changes in cacao seeds through the action of enzymes followed by roasting at a moderate temperature creates an aroma closest to chocolate in the seeds.,0.9219743013381958
2131,4232,advanced in education get much easier with education,life gets much easier with education,0.8538181781768799
2132,4234,American Republican Party aligned with more brutal approach in international politics.,William Henry Avery was aligned with more brutal approach in international politics.,0.9661079049110411
2133,4235,Perspiration is one of the body’s defenses against heat.,The person loses large amounts of body water and salt in one of the body’s defenses against heat.,1.000000238418579
2134,4236,bald eagle is U.S. national animal,bald eagle is U.S national animal,0.931246817111969
2135,4238,Weight loss increases the risk of mobility restrictions,HIV increases the risk of mobility restrictions,0.9406812787055968
2136,4239,Many females tend to have a higher ratio of grey matter to white matter.,"Many females tend to have a higher ratio of sensory perception such as seeing and hearing, memory, emotions. ",0.939868152141571
2137,4240,Inflammation can prevent the development of chronic conditions,Fasting is known to prevent the development of chronic conditions,0.9471225738525392
2138,4241,Weight loss can help you reach your weight loss goals.,Lifting weights is a great way to help you reach your weight loss goals.,0.9023563861846924
2139,4243,Developing ideas can push students for deeper thought around a big idea.,Reading aloud to students can push students for deeper thought around a big idea.,0.934924066066742
2140,4244,Ph is measured with paper that have color indicators.,The strength of acids and bases is measured with paper that have color indicators.,0.9690492749214172
2141,4246,"When the temperature rises below normal, the gas in aerosol sprays can expand","Usually, the gas in aerosol sprays can exist in equilibrium with its bulk liquid at a pressure that is higher than atmospheric pressure",0.9094352722167968
2142,4247,"Just a couple of generations age, people have different facial expressions.","Just a couple of generations age, people used only their memory to call to mind birthdays, names, phone numbers, addresses, and important dates.",0.888251543045044
2143,4248,Ghormeh Sabzi is one of the most famous chefs in the world.,Ghormeh Sabzi is popular among foreign people.,0.9421110153198242
2144,4249,"when only one person can do many people’s work, the machine is less powerful.","when only one person can do many people’s work, companies are hiring few people to operate the machine.",0.9368204474449158
2145,4250,Higher rates of criminal activity lead to higher rates of suicide,Higher rates of criminal activity negatively impact safety levels,0.9338831305503844
2146,4251,Taking some time to analyze your competitors is the first step in setting up a successful marketing strategy,Taking some time to analyze your competitors is the first step in setting up a successful marketing strategy,0.8956331610679626
2147,4253,Allowing elections with a multi-party system resulted in the collapse of the Soviet Union.,Allowing elections with a multi-party system collapsed the Soviet Union.,0.9604725241661072
2148,4254,It best to ensure that you employ people who are assertive,It best to ensure that you employ people that are able to control their temper and keep their heads straight if they're yelled on,0.9290168285369872
2149,4259,Illegal immigration may be caused by lack of proper sanitation.,Illegal immigration may be caused by inadequate access to clean water and nutritious food.,0.946536123752594
2150,4262,"Once the egg is mature, your body releases a surge of Luteinizing hormone.","Once the egg is mature, your body releases a surge of a kind pf hormone which trigger the egg’s release.",0.9848279356956482
2151,4263,Cheese contains a large amount of Vitamin A.,Cheese help the body's natural defense against illness.,0.9660943150520324
2152,4265,"When you have too much TV, your higher brain regions shut down and the lower brain regions experience atrophy due to lack of usage.","Researches has shown that when you are watching TV, your higher brain regions shut down and the higher brain regions experience atrophy due to lack of usage.",0.9395392537117004
2153,4266,Ocean deserts are mostly found where cold currents approach the land or cold water upwellings,Coastal deserts are mostly found where cold currents approach the land or cold water upwellings rise from the ocean depths,0.8878748416900635
2154,4267,Protecting environment helps in environment protecting,Recycling is considered as one of the best solutions to help in environment protecting,0.9001656770706177
2155,4271,Eating more Bananas has repeatedly been linked to lower body weight and weight loss,Eating more Bananas repeatedly been linked to lower body weight and weight loss,0.9532316327095032
2156,4274,Customers will usually return to restaurants that serve fresh ingredients,Customers will usually return to successful restaurants,0.9236360788345336
2157,4621,Customers will usually return to restaurants that serve fresh ingredients,Customers will usually return to successful restaurants,0.9236360788345336
2158,4276,Summer holidays bring about summer holidays,Summer holidays contribute to global greenhouse gas emissions,0.8741379380226135
2159,4277,Patients with Circadian rhythm disturbances are often sedentary.,Patients with Circadian rhythm disturbances can have a higher possibility of violence and breaking law. ,0.9690927863121032
2160,4278,"The space the brain attempts to correct the difference, between the two frequencies being heard.","In 1839, German physicist and meteorologist, Heinrich Wilhelm Dove, unveiled a remarkable phenomenon that is the space the brain attempts to correct the difference, between the two frequencies being heard.",0.9632049798965454
2161,4279,"nowadays, teachers have more improved skills in teaching math","nowadays, teachers have more improved skills in teaching math",0.9117815494537354
2162,4281,Remnants of corrosion can move into tissues and organs.,tiny plastics can move into tissues and organs.,0.9292587041854858
2163,4284,Children whose family is going through divorce may experience isolation,Children whose family is going through divorce may experience isolation,0.9565433859825134
2164,4286,The renewal of life could be a lovely symbol of hope for cancer patients.,Daffodil could be a lovely symbol of hope for cancer patients.,0.9381815791130066
2165,4288,Nintendo is the creator of the Legend of Zelda.,Nintendo is highly admired by Japanese players.,0.963650107383728
2166,4291,Hormone changes are often attributed to changes in serotonin.,"Hormone changes are often attributed to anxiety, depression, panic attacks, insomnia, obesity, fibromyalgia, eating disorders, chronic pain, migraines, and alcohol abuse.",0.9257004857063292
2167,4293,People who don't build relationships are less likely to build relationships ,Income inequality makes you less likely to build relationships ,0.9239124059677124
2168,4295,"In the factory farming process, there are various stages of production",Each food item is potentially in-season throughout the year in the factory farming process,0.900819718837738
2169,4296,"waterglues the aggregate together, fills voids within it, and sets it up to flow more freely,by the process of hydration","Combining water with a cementitious material ,glues the aggregate together, fills voids within it, and sets it up to flow more freely,by the process of hydration",0.9486355781555176
2170,4297,Creativity must have a creator.,The world must have a creator.,0.9103730916976928
2171,4301,Too much onion might contribute to nausea, Side effects of eating too much onion might contribute to nausea,0.9178828597068788
2172,4302,"At the other extreme, two-thirds of the undecked boats have no motors","At the other extreme, two-thirds of the undecked boats are powered only by sail and oars",0.955676257610321
2173,4303,Destroying dinosaurs wiped dinosaurs off the earth.,The asteroid impact wiped dinosaurs off the earth.,0.9564256072044371
2174,4305,Mazda developed the Calibrated Jet motors.,Mazda made a huge impact in fuel combustion efficiency.,0.9291200637817384
2175,4306,Microsoft assisted users on pursuing their tasks with remarkably high comfort.,Microsoft assisted users on pursuing their tasks with remarkably high comfort.,0.8854990601539612
2176,4308,Depression can lead to post-traumatic stress ,car accidents can lead to post-traumatic stress ,0.9409030675888062
2177,4310,Burning of plastic in the open air can lead to pollution.,Burning of plastic in the open air can lead to environmental pollution.,0.950070321559906
2178,4311,Greenhouse gases are serious problems for the earth and every living being.,greenhouse gases are serious problems for the earth and every living being.,0.9509786367416382
2179,4312,"Acid air can cause nasal congestion, runny nose, itchy or watery eyes, chest congestion, cough, wheezing, labored breathing, and shallow breathing.","Polluted air can cause nasal congestion, runny nose, itchy or watery eyes, chest congestion, cough, wheezing, labored breathing, and shallow breathing.",0.9813250303268432
2180,4314,Ice crystals form snow.,Water vapor freezing forms snow.,0.95137619972229
2181,4315,"calcium chloride, calcium nitrate and sodium nitrate increase the strength of the concrete","calcium chloride, calcium nitrate and sodium nitrate speed up the hydration (hardening) of the concrete",0.8788367509841919
2182,4317,Researchers say apples and green tea contain favanoids.,Researchers say apples and green tea can reduce your risk for cancer and heart disease.,0.9239994287490844
2183,4318,The climate to be dried in that area is called charcoals.,Turning trees to charcoals could cause the climate to be dried in that area.,0.8862468004226685
2184,4320,Watermelob can ease constipation.,Watermelob can ease constipation.,0.8852088451385498
2185,4321,CFC gas emmission results in the loss of layer integrity,CFC gas emmission changes the ecosystem,0.93292236328125
2186,4322,Tour guides normally provide up-to-date factual information and answer any questions that you have about the destination,Tour guides normally are able to provide up-to-date factual information and answer any questions that you have about the site/attraction,0.8874528408050537
2187,4324,In return for publicly revealing the workings of an invention the patent system allowed the development of steam boilers,"In return for publicly revealing the workings of an invention the patent system,gave rise to the pace of technological development",0.9579652547836304
2188,4326,Blood on the skin are symbols of death and darkness.,In many cultures some bats species are symbols of death and darkness.,0.9429426789283752
2189,4327,Olive oil can help reduce joint pain and swelling from rheumatoid arthritis.,Olive oil can help reduce joint pain and swelling from rheumatoid arthritis.,0.8876137137413025
2190,4328,A large percentage of americans suffer from paralysis,A large percentage of americans suffer from musculoskeletal diseases,0.9386614561080932
2191,4331,People who don’t give enough attention to important aspects tend to focus on other tasks,Small business owners can’t give enough attention to important aspects,0.9301251769065856
2192,4335,"If you’ve been diagnosed with celiac disease, you will need to avoid gluten.","If you’ve been diagnosed with celiac disease, you’ll need to avoid bread and bread crumbs, wheat berries, wheat tortillas, pastries, muffins, cookies, cakes, and pies with wheat crust, wheat-based pastas, wheat-based crackers, cereals that contain wheat, beer, soy sauce.",0.9792423248291016
2193,4336,poepole enjoy walking in autumn.,poepole enjoy walking in autumn.,0.8949325084686279
2194,4337,In cases of excessive technology use there is a possibility of disconnection from technology. ,In cases of excessive technology use there is a possibility of feeling uncomfortable in face-to-face communication.,0.95884507894516
2195,4338,Stressing hormones can make them feel unsafely in society.,"Being the target of racist acts, or even just seeing or hearing about them, can make them feel unsafely in society.",0.9447718858718872
2196,4339,Infants are born with facial expressions.,Infants are born with an innate ability.,0.9122203588485718
2197,4342,Carbon dioxide draw oxygen into the body and expel carbon dioxide and other waste gases.,Working hard increases draw oxygen into the body and expel carbon dioxide and other waste gases.,0.957068145275116
2198,4343,discrimination at workplace results in discrimination,discrimination at workplace results in weak work performances,0.9025712609291076
2199,4344, parallel fibers resist noticeable tensile stresses.,Wood resist noticeable tensile stresses.,0.9369823336601256
2200,4348,Globalization is often said to have a negative effect on the social cohesion.,Globalization is often said to have a negative effect on the strength of identity of individuals and societies may begin to weaken.,0.9623849391937256
2201,4350,interactive multimedia can help learners in many ways,interactive multimedia can help learners in many ways,0.887666642665863
2202,4353,Green cement meets or exceeds the functional performance capabilities of ordinary Portland cement,Green cement is a cementitious material that meets or exceeds the functional performance capabilities of ordinary Portland cement and is a more sustainable construction material,0.9377443790435792
2203,4356,Heavy snowing resulted in slippery slopes.,Heavy snowing created avalanche in Alaska.,0.9476211667060852
2204,4357,Urban sprawl negatively influences the environment,Urban sprawl negatively influences liveabilit,0.9107118844985962
2205,4360,Developing your work requires a lot of training,R. Plega has an obstacle in developing his work,0.8777828812599182
2206,4361,Children often learn better in diverse classrooms,Children often learn better in diverse classrooms,0.9062360525131226
2207,4362,having high concentration is very important in becoming sucessfull in business,having high concentration is very important in becoming sucessfull in business,0.9495285749435424
2208,4364,the ocean or a lake have different boundaries,the coast forms the boundary between the land and the ocean or a lake,0.8862613439559937
2209,4366,Long-term automation can lead to higher unemployment.,Long-term automation can arise a social crisis.,0.9262810349464417
2210,4367,Hosting international events can help attract international visitors,Hosting international events can revitalise depressed cities,0.9191288948059082
2211,4370,Providing many adventures and antic available to tourists.,Improved transport links from ports to land routes and airport will make many adventures and antic available to tourists.,0.8770590424537659
2212,4372,Plants are less disruptive to the native plants and animals,vertical farming technologies are less disruptive to the native plants and animals,0.9478763937950134
2213,4374,Promoting special deals positively impact the profit of a business,Marketing has been known to positively impact the profit of a business,0.9428656697273254
2214,4375,My nephew is a good kid to his parent,My nephew is a good kid to his parent,0.8952032923698425
2215,4376,Being able to solve complex puzzles gives you a great advantage in the workforce,Solving puzzles gives you a great advantage in the workforce,0.8949507474899292
2216,4380,we had been saving our money for the whole year in 2008,we had been saving our money for the whole year in 2008,0.8953819274902344
2217,4382,increased erosion leads to a reduction in elevation and in relief of landforms and of landscapes,The lack of vegetation exposes the unprotected surface of the ground to a reduction in elevation and in relief of landforms and of landscapes,0.948785960674286
2218,4383,Dry air is always associated with potential growth of mold spores,A lot of condensation is always associated with potential growth of mold spores,0.9144114255905152
2219,4385,nuts will help the body with regulating blood flow.,nuts will help the body with producing red and white blood cells.,0.8676211833953857
2220,4387,"No matter what kind of training a carpenter has had, some U.S. states require contractors to pass a written test","No matter what kind of training a carpenter has had, some U.S. states require contractors to pass a written test and have minimum levels of insurance",0.983420193195343
2221,4389,It is difficult for small businesses to promote new items,It is difficult for small businesses to promote new items,0.918808102607727
2222,4393,The popularity of Batman urged producers to cast him as Joker in animated series.,Mark Hamill’s sinister voice urged producers to cast him as Joker in animated series.,0.9333733916282654
2223,4394,Water is the most abundant substance in living systems.,The most abundant substance in living systems makes up 70% or more of the weight of most organisms. ,0.9836571216583252
2224,4395,The Dark Knight Trilogyis oriented on philosophy and physcological manipulations.,Dark Knight Trilogyis is oriented based on philosophy and physcological manipulations.,0.8626216650009155
2225,4396,Plastic waste is not good for our planet,using plastic handbags is not good for our planet,0.9907536506652832
2226,4401,Lightnings form lightnings.,Collision of small bits of ice form lightnings.,0.917752742767334
2227,4402,The 1978 Worldcup championship was won by Argentina.,Diego Maradonna led Argentina to the worldcup championship,0.9172340631484984
2228,4403,Agent 47 is trained as a professional assassin.,Agent 47 is trained as a professional assassin.,0.9078413844108582
2229,4404,Manchester United brought back the success to Manchester United.,Sir Alex Ferguson brought back the success to Manchester United.,0.9576489329338074
2230,4410,Eating too much salt increases the salt in your body.,Eating too much salt makes the blood pressure happens.,0.9342347979545592
2231,4411,The internet is of enormous importance to multi-national companies,Internet is of enormous importance to multi-national companies,0.9716659188270568
2232,4414,Jury execute wrong decision on the case.,Janet made jury execute wrong decision on the case.,0.9323013424873352
2233,4416,Most people feel happier when they're in the sun,Most people feel happier when sunlight is at its highest level,0.9615288972854614
2234,4418,Carbon dioxide reduction has reduced personal car use.,Environmental regulations in developed countries have reduced personal car use.,0.92954820394516
2235,4419,Peppermint oil is sometimes used to improve gut health.,"Peppermint oil is sometimes used to improve stomach pain, bloating, gas, and other unpleasant symptoms.",0.9567208886146544
2236,4420,Low-GI foods contain high levels of fructose.,"People on gluten-free diets are actually filling their body with sugar, unhealthy oils and refined grains.",0.886212944984436
2237,4421,Inflammation of the respiratory system can occures death.,"At high concentrations, inhalation of chloroform can occures death.",0.9206570386886596
2238,4422,Iron deficiency is a sign of lack of iron in the body.,Lesions in the lips are often diagnosed as a sign of lack of iron in the body.,0.9488707184791564
2239,4423,Taking onion along with diabetes medications might increase insulin levels.,Taking onion along with diabetes medications might result in shakiness or No conclusionegular heartbeats.,0.9466319680213928
2240,4425,it is important to prevent shaking your confidence,it is important to prevent shaking your confidence,0.8963757157325745
2241,4427,Iron will probably cause vomiting.,so big amount of wholegrains will probably cause vomiting.,0.9242568612098694
2242,4428,Jackson is one of the greatest entertainers,Jackson is one of the greatest cultural icons,0.9838974475860596
2243,4430,The euro encourages trade within the eurozone,The euro encourages trade within the eurozone,0.9486213326454164
2244,4431,During the fourteenth and fifteenth centuries dental treatment improved.,During the fourteenth and fifteenth centuries dental treatment improved.,0.9698820114135742
2245,4433,Trainers underwent hard training sessions and educations.,William Dixon Maddren underwent hard training sessions and educations.,0.9592360258102416
2246,4435,You're more likely to get lost when you don't know where to go,You're more likely to get lost when using public transportation in bigger cities,0.950882077217102
2247,4436,relaxing helps decrease stress,exercising helps decrease stress,0.9040200114250184
2248,4441,"In a geyser, the molten water heats up and cools.","In a geyser, water's pressure builds up and forcing the superheated water to burst the surface.",0.8764106631278992
2249,4442,"The exchange of signs, signals, messages,etc, by wire, or electromagnetic systems occurs when the interaction between parties involves the use of technology.","Transmission of signs, signals, messages,etc, by wire, or electromagnetic systems occurs when the exchange of information between participants includes the use of technology.",0.9405832886695862
2250,4443,highways in comparison to normal roads have more lines,highways in comparison to normal roads bear more traffic resulting in bigger amount of pollution,1.0
2251,4444,The europe 2020 strategy has components to find solutions to particular tourism related societel challenges,The europe 2020 strategy has components to find solutions to particular tourism related societel challenges,0.877275824546814
2252,4445,Aluminum has a link with Alzheimer’s disease,cooking acidic foods in aluminium pans has a link with Alzheimer’s disease,0.960198700428009
2253,4451,Depression can lead to a reduction in tendency to think positively., Sleep loss can lead to a reduction in tendency to think positively.,0.9416643977165222
2254,4454,"changes the daily cycle of physical, mental, and behavioral systems.",light can have direct effect on human health.,0.867805004119873
2255,4455,Gender stereotypes can be seen as a fact by children.,Gender stereotype signals can be seen as a fact by children. (And we should avoid doing so),0.9535905718803406
2256,4461,Physical activity is also known to increase the release of Endorphins.,"Physical activity is also known to increase the release of a chemical that reduce feelings of pain, it also help people feel more happy and peaceful.",0.992170751094818
2257,4464,Self-confidence is main reasons of eating disorders.,"Scientists believe that Medias like Tv, magazines and social medias are main reasons of eating disorders.",0.9334466457366944
2258,4465,Fructose is a common effect of consuming sugar-sweetened drinks,Gaining extra weight is a common effect of consuming sugar-sweetened drinks,0.9494225978851318
2259,4466,Stressing out can help Mst U.S. Teens,Talk therapy can help Mst U.S. Teens ,0.9018168449401855
2260,4469,Ginger has powerful anti-diabetic properties.,Having powerful anti-diabetic properties may drastically lower Blood Sugars.,0.9877730011940002
2261,4472,"When we stay awake all night, body tends to become fat","When we stay awake all night, body tends to become fat",0.8841819167137146
2262,4474, creations of new words in them,Translating Stanis?aw Lems works is difficult because of creations of new words in them,0.8744726777076721
2263,4477,Terminating cats on the streets increases the population.,Terminating cats on the streets rises the infectious diseases.,0.9508554935455322
2264,4478,People should use a toothbrush or other device to clean the teeth.,Dental professionals say after eating people should use a toothbrush or other device to clean the teeth.,0.9371793866157532
2265,4480,Aunt Joan has a college degree.,Aunt Joan has a college degree.,0.93573659658432
2266,4481,The Iraqi troop’s siege during the war resulted in the destruction of Baghdad.,Sanandaj Iraqi troop’s siege during the war.,0.9396475553512572
2267,4484,the use of light favours those species that are able to benefit from the added nutrients,the use of fertilizers favours those species that are able to benefit from the added nutrients,0.9421594142913818
2268,4485,Often privatisation of state-owned monopolies occurs alongside more competition,Often privatisation of state-owned monopolies occurs alongside more tense competition,0.9590944051742554
2269,4486,Insulin is a fast-acting form of a peptide hormone called beta cells of the pancreatic islets; it is considered to be the main anabolic hormone of the body.,Researchers have also discovered that some species of cone snails produce a fast-acting form of a peptide hormone produced by beta cells of the pancreatic islets; it is considered to be the main anabolic hormone of the body.,0.9678477644920348
2270,4487,antihistamine use increases  the risk of accident,antihistamine use increases  the risk of accident for people who drive,0.9244208335876464
2271,4489,The most common form of artificial lighting is the use of LEDs,The most common form of artificial lighting is a device that produces visible light from electric current and is essential to modern society,0.9101338982582092
2272,4492,being a tourist can help you learn about different cultures,being a tourist can help you with improving your social skills,0.9371350407600404
2273,4493,Expansion of international trade will increase the income from new investments.,Targeted investment in transnational maritime routes and their connection will increase the income from new investments.,0.8833782076835632
2274,4495,You improve discipline,"When you give responsibilities to your children, you improve discipline",0.9191903471946716
2275,4496,Elastin slows down digestion and helps you feel full faster.,Soluble fiber slows down digestion and helps you feel full faster.,0.9181928038597108
2276,4501,People with diabetes shouldn’t consume carbohydrates that have been cooked for a long period of time.,People with diabetes shouldn’t consume carbohydrates that have been cooked for a long period of time.,0.8701625466346741
2277,4503,Computer hackers can access the personal information of users.,Computer hackers can get access to personal information of users.,0.9210910201072692
2278,4504,increasing tourism will lead to a rise in crime.,increasing tourism will lead to decline in social stability.,0.968590497970581
2279,4505,A weight loss app allows users to track the progress of their weight loss.,A weight loss app allows users to measure their ketone levels and track how the diet is working for them.,0.8981361985206604
2280,4507,Conflicts with co-workers can lead to poor job performance.,Sleep-deprived people are more likely to have poor job performance.,0.94701486825943
2281,4510,Osteoporosis can be more common after menopause,Osteoporosis can be more common after menopause due to lower levels of estrogen,0.9136596322059632
2282,4511,Jobless people tend to have financial strains,Many alcoholics are likely to have financial strains,0.9099743366241456
2283,4514,Diuretic increases urine production and fluid removal from the body.,The leaves of dandelion increases urine production and fluid removal from the body.,0.9859409332275392
2284,4515,Exposure to stress increases cortisol,Exposure to stress increases your blood pressure,0.970827579498291
2285,4517,Juli Engel was delighted when a neurologist recommended a PET scan to determine whether Amyloid was accumulating in her mother’s brain.,Juli Engel was delighted when a neurologist recommended a PET scan to determine whether the protein clumps associated with an increased risk of Alzheimer’s disease was accumulating in her mother’s brain.,0.9973046779632568
2286,4524,Installing offshore windmills are far more complex than on land,Installing offshore windmills are far more complex than on land,0.9567762613296508
2287,4526,Oman sailors played a key role in the rise of maritime silk road.,Oman sailors played a key role in the rise of maritime silk road.,0.9397904872894288
2288,4528,Phillips introduced a new set of razor blades.,Phillips assists men in experiencing smooth shaving.,0.9260569214820862
2289,4529,Rose-Breasted Grosbeak loves to hunt insects for its dietry.,"Rose-Breasted Grosbeak loves to hunt caterpillars, gypsy moths and grubs for its dietry.",0.9855934977531432
2290,4534,The heart vessels maintain blood pressure and sugar levels as well as inflammation control,Sleep helps to  maintain blood pressure and sugar levels as well as inflammation control,0.9475331902503968
2291,4535,smoking increases the heart rate,smoking makes your heart work harder than normal,0.9339955449104308
2292,4543,The fallopian tubes may have large holes in them.,The sperm may live for around 24 hours before it can no longer be fertilized.,0.8980467319488525
2293,4544,Heart disease increases your risk for heart disease and stroke.,High levels of triglycerides are linked to the buildup of hard deposits in your arteries buildup increases your risk for heart disease and stroke.,0.9612600803375244
2294,4545,Heart disease causes abnormal function in the heart,High blood pressure causes abnormal function in the heart,0.9261481761932372
2295,4546,"People may have fraternal multiples, like twins.","People may have fraternal multiples, like twins.",0.8742499947547913
2296,4547,The legislature decides whether or not to remove the Prime Minister from office by a majority support for his or her dismissal,Parliamentary systems have the right to dismiss a Prime Minister at any point in time by a Vote of No Confidence where the legislature decides whether or not to remove the Prime Minister from office by a majority support for his or her dismissal,0.9289366006851196
2297,4550,An inland port allows a ship to move freely between ports,An inland port allows a ship to sail from the ocean inland to the port to load or unload its cargo,0.9096077680587769
2298,4551,Bees live in different habitats.,"Bees live in places where the Queen bee, the worker bee and the drone live.",0.9614712595939636
2299,4552,Lack of cheese might lead to vitamin B12 deficiency anaemia.,Lack of cheese maybe would lead to vitamin B12 deficiency anaemia.,0.95941162109375
2300,4553,Customers follow through with promises,It is possible to keep customers satisfied by following through with promises,0.9197335243225098
2301,4554,The capture of Franz Ferdinand pioneered the First World War.,Blackhands murder of Franz Ferdinand pioneered the First World War.,0.9703086018562316
2302,4557,people who are outgoing tend to be outgoing,travellers tend to be outgoing,0.9083563685417176
2303,4559,Hurricanes bring about floods,Hurricanes carry water a couple of feet high and lash it ashore,0.9639932513237
2304,4560,Reactivity releases heat,Reactivity vaporizes the water,0.9393495321273804
2305,4562,Avoid pollution.,For reduction of the effect of air pollution you shoud limit spending time at traffic lights.,0.9072958827018738
2306,4563,outdated vehicles are the source of air pollution,outdated vehicles are the source of air pollution,0.9089235067367554
2307,4564,The discovery of the ancient mask turned Stanley into repulsive lunatic.,The ancient mask turned Stanley into repulsive lunatic.,0.891713559627533
2308,4567,Athena helped people to express their gratitude.,Athena helped people not to give up on their lives.,0.8930959105491638
2309,4568,most tourists of Pacific ocean go diving.,most tourists of Pacific ocean can change the local ecology. ,0.9641082882881165
2310,4573,People who feel isolated have difficulty forming friendships.,Kids who are rejected by their parent have difficulty forming friendships.,0.9222714304924012
2311,4574,Allergen immunotherapy is useful for curing immune response,Allergen immunotherapy is useful for curing immune response to something in surroundings that's harmless,0.967177152633667
2312,4575,People deriven from economical problems are more resistant to change.,drastic loss of life deriven from economical problems changes with the effects of war.,0.8732675313949585
2313,4576,Vitamin B1 helps you keep the nervous system healthy.,egg can help you  keep the nervous system healthy.,0.935990035533905
2314,4577,Two young journalists exposed the Watergate scandal.,Two young journalists made Nixon to resign the presidency.,0.9891908168792723
2315,4578,Weight loss usually leads to weight loss,Depression usually leads to weight loss,0.951464831829071
2316,4579,The Stark family set a trap to eliminate Stark family.,Lord of Riverrun set a trap to eliminate Stark family.,0.9358928799629213
2317,4583,Antibiotics helps clean the blood and fight infection.,Hepatitis destroys an oregon which helps clean the blood and fight infection.,0.923145055770874
2318,4586,Release of hormone can alleviate stress., relaxing music can alleviate stress .,0.9110416769981384
2319,4589,Too little water in the body,"Exercising becomes difficult, when there is too little water in the body",0.9171830415725708
2320,4595,Bone mineral growth helps maintain bone strength throughout your lifetime.,Getting enough vitamin D helps maintain bone strength throughout your lifetime.,0.8904358148574829
2321,4601,I'm going to stay at my sister's,I'm going to stay at my sister's this weekend,0.9168376326560974
2322,4602,Early mating results in early mating.,Farmers luring their animals to early mating.,0.90213543176651
2323,4603,Body language in different cultures have different meanings.,Body language in different cultures signal different meanings.,0.9674010276794434
2324,4605,"When there is gender inequality happening at the workplace,  it leads to discrimination.","When there is gender inequality happening at the workplace,  it lessens the satisfaction level of the situation.",0.9266591668128968
2325,4607,"Distinct taste and aroma, may help improve your mood, memory, and learning ability.","Distinct taste and aroma, may help improve your mood, memory, and learning ability.",0.8676114678382874
2326,4609,Mohammad Reza Shajarian has genetic vocal perfection.,Mohammad Reza Shajarian has genetic vocal perfection.,0.970108687877655
2327,4611,Tornado seasons are during spring.,Tornado seasons are during spring.,0.8941341638565063
2328,4612,It might get hard for small companies to gain bigger benefits when they reinvest money into their business,It might get hard for small companies to gain bigger benefits when they want to grow their business,0.9101955890655518
2329,4613,The economic crisis resulted in the unemployment rate,The economic crisis made their lives intolerable,0.919363796710968
2330,4616,"Nasereddin Shah made farming, trading, and consuming tobacco forbidden.",Ayatollah Mirza Hassan Shirazi made Nasereddin Shah to cancel the concession granted to the imperial tobacco company.,0.8874116539955139
2331,4617,Heat stress increases the temperature of the body.,Heat stress is losing large amounts of body water and salt in perspiration.,0.9171125888824464
2332,4619,Developing a new profession helps you to succeed in your profession,Reading books helps you to succeed in your profession,0.9405969381332396
2333,4620,Climate change can cause climate change.,Decomposition by microorganisms can cause climate change.,0.9051337242126464
2334,4622,"farming is practiced to satisfy family or local needs alone, with little left over for transport elsewhere","in Monsoon Asia and South-East Asia,farming is practiced to satisfy family or local needs alone, with little left over for transport elsewhere",0.9780899286270142
2335,4625,people who don't go to the bathroom are going to buy cigarettes,hamid is going to buy cigarettes,0.869827389717102
