,Unnamed: 0,index,Premise 1,Premise 2,Conclusion,Premise 1_f1,Premise 2_f1
1750,836,3542,the use of solar energy in urban areas will contribute to the lowering of the air pollutant levels,Smart planning used in future cities will include the installation of solar panels for residential purposes,Smart planning used in future cities will contribute to the lowering of the air pollutant levels,0.9466506838798523,0.9237203598022461
1751,2278,3543,Disruptive behaviors hurt your relationships.  ,"People who lack of the ability to regulate your emotions appropriately, tend to engage in unordered activities. "," lack of the ability to regulate your emotions appropriately, hurt your relationships. ",0.9523109793663025,0.9469486474990845
1752,358,3545,Cranberry growing has raised some environmental concerns like water loss.,water whould be polluted by chemical.,Cranberry growing has raised some environmental concerns like water whould be polluted by chemical.,0.9592782258987427,0.9108788967132568
1753,1323,3548,Vitamin D helps absorb calcium.,Sunlight gives your body Vitamin D.,Sunlight helps absorb calcium.,0.9793440103530884,0.9391738176345825
1754,359,3549,Brexit means coming out of free trade of Euro zone.,Free trade of European nations is the main driver of business amongst European nations.,Brexit means coming out of free business amongst European nations.,1.0,0.9538547992706299
1755,837,3550,Workers in Google company share breaks with others on their teams.,Workers who share time with others are happier and more productive.,Workers in Google company are happier and more productive.,0.9525732398033142,0.9516575336456299
1756,360,3553,Increased cash flow will allow you to make investments,Financial planning will allow you to increase your capital,Financial planning will allow you to make investments,0.9515243172645569,0.951976478099823
1757,2279,3556,Robber flies are aggressive insect predator.,Dasypogoninae is a genus of robber flies.,Dasypogoninae is aggressive insect predator.,0.9802065491676331,0.9710124731063843
1758,2280,3561,reading a book can help you stay mentally stimulated. ,Brain stimulation can slow the progress of Alzheimer’s,reading a book can slow the progress of Alzheimer’s,0.94832843542099,0.954075813293457
1759,2281,3567,Creative thinking becomes impaired when we struggle to process information efficiently,creative thinking becomes impaired in high nose levels,creative thinking becomes impaired in high nose levels,0.9189781546592712,0.9140270352363586
1760,838,3568,People who have a lot of friends spend more time in social places.,INFJ personalities tend to have a lot of friends.,INFJ personalities tend to spend more time in social places.,0.9359694123268127,0.9553588032722473
1761,1324,3570,optimism is correlated with higher levels of education.,Having success in academia gives you better future life quality,optimism is correlated with better future life quality,0.9543748497962952,0.9505350589752197
1762,361,3572,casting is a clay form in which the shape of the glass container is carved.,Casting is another ancient method of making glass that is still used today.,Another ancient method of making glass that is still used today is making a clay form in which the shape of the glass container is carved.,0.9595119953155518,0.9829599857330322
1763,362,3574,All humans have a creative thinking.,Creativity can solve a variety of challenges in many different situations,All humans can solve a variety of challenges in many different situations,0.9622683525085449,0.9778638482093811
1764,363,3575, Fog is when water vapor condenses into tiny liquid water droplets suspended in the air. ,"When the difference between air temperature and dew point is less than 2.5 °C, fog begins to form.","When the difference between air temperature and dew point is less than 2.5 °C , water vapor condenses into tiny liquid water droplets suspended in the air. ",0.9649967551231384,0.9696852564811707
1765,364,3579,overpopluation raises the pressure from fishing. ,Overpopulation increases the likelihood of damage to the structure and function of the ocean ecosystem,overpopluation raises the likelihood of damage to the structure and function of the ocean ecosystem,0.9228783249855042,0.9533967971801758
1766,365,3580,Racial discrimination resulted in gradually allocating proper welfares for black people.,Martin Luther king Jr. started a movement.,"Martin Luther king Jr. started a movement, which resulted in gradually allocating proper welfares for black people.",0.9633131623268127,0.9654552936553955
1767,366,3581,Smoking increases the amount of nicotine in blood stream.,Less blood going to the brain makes less blood going there.,Smoking makes less blood going to the brain. ,0.9319075345993042,0.9349244236946106
1768,2282,3584, smoking is associated with decreasing bone health. ,bone fractures are associated with fractures in bones, smoking is associated with fractures  in bones,0.9927365183830261,0.9023262858390808
1769,1325,3587,Primates are in danger of disappearing.,They say almost fifty percent of the world's species of primates are in Asia.,"They say almost fifty percent of the world's species of primates are in Asia, that are in danger of disappearing.",0.901064395904541,0.933991551399231
1770,1812,3588,An imagined or extremely small defect somewhere visible (to the individual) on their body caused a relatively unknown disorder.,Body Dysmorphic Disorder involves preoccupation and excessive distress.,An imagined or extremely small defect somewhere visible (to the individual) on their body caused Body Dysmorphic Disorder (BDD).,0.9630476236343384,0.9429824352264404
1771,1326,3589,Some train travels offer passengers the ability to board and get off the train no matter when and where on your journey,Preventing and disembarking at any time can be a main advantage for spontaneous travelers,Some train travels can be a main advantage for spontaneous travelers,0.9099488854408264,0.9225978851318359
1772,839,3591,Pesticides can be harmless.,Organic foods are produced in a well-controlled indoor environment.,crops which are produced in a well-controlled indoor environment can be harmless.,0.8955729603767395,0.9399094581604004
1773,2283,3592,The Siege of Rennes was an episode in the War of the Breton Succession.,The War of the Breton Succession was a conflict between the Counts of Blois and the Montforts of Brittany for control of the Duchy of Brittany.,The Siege of Rennes was an episode in a conflict between the Counts of Blois and the Montforts of Brittany for control of the Duchy of Brittany.,0.9999999403953552,1.0
1774,367,3594,Watching too much television can be very stressful,Sitting down can be deadly,Watching too much television can be deadly,0.9036522507667542,0.9451466202735901
1775,1327,3598,"When Logan was captured and injected with Liquid metal called “Adamantium”, his bone structure was modified.",Logan was injected with Adamantium.,Logan’s bone structure was modified.,0.9019230604171753,0.9199780821800232
1776,840,3599, excessive drinking and drunkenness contribute to liver damage.,Long working hours have been shown to lead to excessive drinking and alcoholism. ,Long working hours have been shown to  contribute to liver damage.,0.9085053205490112,0.9561148881912231
1777,1328,3600,"If you have high blood pressure, diabetes, or hardening of the arteries, you may have kindney disease.",Developing kidney disease may cause prevent your kidneys from doing the job they are supposed to.,"If you have high blood pressure, diabetes, or hardening of the arteries, you may cause prevent your kidneys from doing the job they are supposed to.",0.9746628403663635,0.9630340337753296
1778,1813,3601,Feeling good about yourself creates a bond between two people and Brings people together.,Release of endorphin boosts feelings of well-being.,Release of endorphin creates a bond between two people and Brings people together .,0.948698103427887,0.9511297345161438
1779,841,3603,Reductions in joint pain and stiffness are known to be associated with swimming.,Swiming may help improve your recovery from an injury. ,Reductions in joint pain and stiffness may  help improve your recovery from an injury.,0.951911211013794,0.9935281872749329
1780,842,3607,Team sports athletes have a strong bond with each other.,Having a team mentality helps to have a sense of fair play.,Team sports athletes have a sense of fair play.,0.9269975423812866,0.9485834240913391
1781,2284,3608,"People with Crohn’s are also more likely to develop intestinal infections from bacteria, viruses, parasites, and fungi."," intestinal infections from bacteria, viruses, parasites, and fungi can be affected by the severity of symptoms and create complications.",People with Crohn’s are also more likely to be affected by the severity of symptoms and create complications.,1.0,0.9606837630271912
1782,2285,3609,"You will pay less for bills, once you have ensured that no energy is going to waste",Installing well-insulated windows will limit the squandering of energy,"You will pay less for bills, once you have installed well-insulated windows",0.9449511766433716,0.9437991380691528
1783,1329,3612,there is typically less ozone near the equator,there is typically less ozone near the equator,there is typically less ozone near the equator,0.8866555690765381,0.9753592014312744
1784,1814,3613,using a fan can remove the vapors produced by onion.,Blowing the gases away from the eyes can prevent uncontrollable tears caused by onion,using a fan can can prevent uncontrollable tears caused by onion,0.9300462603569031,0.9261378049850464
1785,2286,3614,further four million people in UK have low income.,Critical salary difficulties puts people at risk of mental problems.,further four million people in UK are at risk of mental problems.,0.9633974432945251,0.9337524771690369
1786,368,3615, fatty fish is a great source of vitamin D.,You should consider eating vitamin D if you do not get enough sunlight during the day,"You should consider eating fatty fish, if you do not get enough sunlight during the day",0.9448767900466919,0.9855436086654663
1787,2287,3616,Children who live in orphanages don't know how to love their families,It is difficult for children to show empathy,It is difficult for children who live in orphanages to show empathy,0.9606598615646362,0.9182782769203186
1788,1815,3617,"In a process called flux melting, water released from the subducting plate reduces the melting point",Lower the melting temperature of the overlying mantle wedge contributes to the production of magma,"In a process called flux melting, water released from the subducting plate contributes to the production of magma",0.9658635854721069,0.9257620573043823
1789,843,3618,Eating salt raises the amount of sodium in your bloodstream.,Reduction of sodium in your bloodstream reduce the ability of your kidneys to remove the water.,Eating salt reduce the ability of your kidneys to remove the water.,0.9999999403953552,0.9581103920936584
1790,369,3619,We can only speak and think of what exists.,The uncreated and imperishable for it is whole and unchanging and complete.,We can only speak and think of the uncreated and imperishable for it is whole and unchanging and complete. ,0.9775063991546631,0.9522820115089417
1791,1816,3620,Dallas Crane is the lead singer of Rock genre.,Dallas Crane group produces singles regarding rock genre.,"""Sit on My Knee"" is a song in Rock genre.",0.9199278950691223,0.8637077808380127
1792,1817,3621,Aluminium is a good metal for making electrical conductor metals.,Electrical transmission lines need a good conductor to transmit the electricity easily.,Aluminium is a good metal for electrical transmission lines in order to transmit the electricity easily.,0.9553777575492859,0.949009358882904
1793,370,3622,"When a person smokes, he breathes in a variety of additional chemicals.","When you breathe in not only nicotine but also a variety of additional chemicals, it affects lung health.","When a person smokes, he affects lung health.",0.9717141389846802,0.9402593374252319
1794,2288,3630,The elimination of Ghaddafi’s army forces soothed the path to liberation.,The rebels destroyed Ghaddafi’s army.,The rebels soothed the path to liberation.,0.9804317355155945,0.9580580592155457
1795,371,3631,Poor nutrition can cause the follicle to stop growing.,Some hair follicles to stop growing.,Poor nutrition can cause hairloss.,0.9763719439506531,0.9170774221420288
1796,2289,3632,New director monitored movements with cameras.,The installation of surveilance cameras raised the security level of infrastructure.,New director raised the security level of infrastructure.,0.9254658818244934,0.9165548086166382
1797,372,3634,"Cotton production boosted production in other areas of the world, including new colonies in Africa",The U.S. Civil War resulted in the scarcity of cotton,"The U.S. Civil War boosted production in other areas of the world, including new colonies in Africa",0.9720852971076965,0.9626787304878235
1798,1330,3635,soon you will get a termination bonus,"soon,my uncle is going to get fired","soon ,my uncle is going to get a termination bonus",0.8914005756378174,0.9365491271018982
1799,2290,3637,"If you continue to eat too much salt then, over time, the damage of extra blood pressure may become so severe.",The damage caused by the extra blood pressure may become so severe that the arteries burst or become completely clogged.,"If you continue to eat too much salt then, over time, the arteries burst or become completely clogged.",0.9876910448074341,0.9615231156349182
1800,1818,3638,The worse the quality of sleep you'll have with the guests the next day,"Old mattresses, poor linen or even bad lighting all contribute to the lack of sleep","Old mattresses, poor linen or even bad lighting all contribute to the problems you'll have with the guests the next day",0.8968874216079712,0.9710783958435059
1801,1819,3639,High levels of blood sugar could trigger acne,Carb-rich foods may increase blood sugar levels,Carb-rich foods could trigger acne,0.9999997615814209,0.9718970656394958
1802,2291,3640,Obesity is associated with weakened neuromuscular function,difficulty to grasp is associated with difficulty to grasp,Obesity is associated with difficulty to grasp,0.985457181930542,0.8834195733070374
1803,2292,3643,Regular physical activity is incredibly good for managing osteoporosis and weight.,Doing muscle-strengthening exercises is incredibly good for managing osteoporosis and weight.,Doing muscle-strengthening exercise is incredibly good for managing osteoporosis and weight.,0.905396044254303,0.8944693207740784
1804,373,3644,many doctors around the world are paid very high salaries,workers are frustrated with their jobs,many doctors around the world are frustrated with their jobs,0.9260009527206421,0.9136949777603149
1805,374,3645,Floods can destroy structures and items very close to the shore,Hurricanes bring strong wind streams,Hurricanes can destroy structures and items very close to the shore,0.9670454859733582,0.9058701992034912
1806,2293,3647,fishing tools are some examples of the various fishing tools used by fishermen,"Fishing tackle consists of hooks, lines, sinkers, floats, rods, reels, baits, lures, spears, nets, gaffs, traps, waders and tackle boxes","hooks, lines, sinkers, floats, rods, reels, baits, lures, spears, nets, gaffs, traps, waders and tackle boxes are the equipment used by fishermen when fishing",0.9312769174575806,0.9564136862754822
1807,1820,3648,A central bank generally controls the printing of banknotes and the stamping of coins,The printing of currency is a state's legal tender,A central bank generally controls a state's legal tender,0.9321333169937134,0.9381399154663086
1808,1821,3650,Children and young adults are most vulnerable to the negative effects of sleep deprivation.,Sleep deprivation is an undiagnosed sleep disorder,Children and young adults are most vulnerable to the negative effects of  an undiagnosed sleep disorder,0.9999999403953552,0.9544702768325806
1809,844,3654,Human activities since the beginning of the Industrial Revolution have increased the amount of carbon dioxide in the atmosphere.,The increase in the atmospheric concentration of carbon dioxide has intensed global warming.,Human activities since the beginning of the Industrial Revolution have intensed global warming.,0.976087749004364,0.9185659885406494
1810,2294,3655,A lack of sleep causes stress.,Stressing causes an increase in the substance cortisol in the body.,A lack of sleep causes an increase in the substance cortisol in the body,0.9798126220703125,0.9977574944496155
1811,1822,3659,Silicon Valley is a region in the United States,The Alpine nation has a modern innovative environment for robotic production,The Alpine nation has a modern innovative environment for robotic,0.8527129888534546,0.8782209753990173
1812,845,3660,Carrying out tasks more efficiently increases productivity.,Educated workers increases economic growth and stability.,Carrying out tasks more efficiently increases economic growth and stability.,0.9442585110664368,0.9049698710441589
1813,375,3661,"At all airports, a traffic control system is possible",The use of a traffic pattern is vital to Ensuring a smooth traffic flow between departing and arriving aircraft,At all airports ssuring a smooth traffic flow between departing and arriving aircraft is possible,0.9578115344047546,0.9299903512001038
1814,376,3663,sea breezes cause temperature imbalances between land and ocean,the different absorption of heat by land and oceans is due to the different absorption patterns, sea breezes happen due to the different absorption of heat by land and oceans,0.8996542096138,0.9392969012260437
1815,377,3664,gratitude and appreciation is one of the most powerful psychological experiences,measuring your progress is one of the most important components of measuring your progress,measuring your progress is one of the most powerful psychological experiences,0.9758660197257996,0.9073663353919983
1816,2295,3665,Smoking contributes to type 2 diabetes. ,Having poor blood flow to legs and feet can lead to infection and result in the need to amputate a limb. ,Smoking contributes to type 2 diabetes and can lead to infection and result in the need to amputate a limb. ,0.9333093166351318,0.9944248199462891
1817,1331,3670,"Gold is an extremely resistant metal to corrosion, rust and decay.","Remnants of rust, rust and decay are highly prized.",Gold is a highly prized.,0.9758516550064087,0.911811351776123
1818,378,3675,"Low levels of blood sugar can lead to Anxiety, Sweating and Hunger. ",Hypoglycemia causes a reduction in blood sugar.,"Hypoglycemia  can lead to Anxiety, Sweating and Hunger.",0.9556732773780823,0.9375401735305786
1819,2296,3676,international airports have the advantage of including extra establishments for papers and trade check and also the consolidation of these features within themselves,"international airports,rank among the most complex and largest of all built typologies","international airports,rank among the most complex and largest of all built typologies",0.8842472434043884,0.9057933688163757
1820,379,3678,plant oils contain a large amount of Vitamin E.,Vitamin E can lead to healthy skin.,plant oils can lead to have healthy skin.,0.9129050374031067,0.9674206972122192
1821,1823,3681,Overusing fish would certainly lead to constipation.,Overusing fish would certainly lead to constipation.,Overusing fish would certainly lead to constipation.,0.8803472518920898,0.881501317024231
1822,1824,3683,Chimpanzees can use sounds and gestures to communicate.,Monkeys and apes are both primates.,Monkeys and apes can use sounds and gestures to communicate,0.9615715146064758,0.9856038689613342
1823,2297,3687,"The premium and VIP services are usually reserved for First and Business class passengers, premium frequent flyers, and members of the airline's clubs",express check-in and dedicated check-In counters are both equipped with special amenities,"express check-in and dedicated check-in counters are usually reserved for First and Business class passengers, premium frequent flyers, and members of the airline's clubs",0.9561399817466736,0.9117569327354431
1824,1332,3692,When you click on a fake website the hacker will begin to steal your money,"If you click on a fake link, you can enter your bank account",If you click on a fake link the hacker will begin to steal your money,0.9513058662414551,0.9507230520248413
1825,1825,3693,the tourism industry is one of the main sources of carbon dioxide.,High levels of greenhouse gases can contribute to global warming.,the tourism industry  can contribute to global warming.,0.9029650092124939,0.943080723285675
1826,846,3694,Microsoft corporation introduced the graphical OS.,Introduction of graphical operating systems made it easier for everyone to use computers.,Microsoft corporation made it easier for everyone to use computers.,0.944233775138855,0.9808725118637085
1827,1826,3697,Cacao sap is a watery liquid containing sugars that is found in the phloem vessels that transport food made by photosynthesis.,The insects feed on sap.,The insects feed on the a watery liquid containing sugars that is found in the phloem vessels that transport food made by photosynthesis.,0.9721589684486389,0.9569118022918701
1828,847,3699,Having a good mentor will reduce the distance,Becoming valuable will make you valuable,Becoming valuable will reduce the distance,0.9346275925636292,0.8852466344833374
1829,1827,3701,An airport is a certain stature upon the aviation facility that other aerodromes may not have achieved,"In some jurisdictions, the term airport is a legal term of art reserved exclusively for those aerodromes certified or licensed as airports by the relevant national aviation authority after meeting specified certification criteria or regulatory requirements","In some jurisdictions,a certain stature upon the aviation facility that other aerodromes may not have achieved, is a legal term of art reserved exclusively for those aerodromes certified or licensed as airports by the relevant national aviation authority after meeting specified certification criteria or regulatory requirements",0.9436570405960083,0.988629162311554
1830,1333,3702,So spiders eat almost 800 million tons of meat which would cover human food.,So spiders eat the food humans want to eat.,So spiders eat bugs and tiny animals which would cover human food.,0.8862115144729614,0.8910605311393738
1831,1334,3703,Having a level of anonymity facilitates trying different strategies,Using technology facilitates the spread of ideas,Using technology facilitates trying different strategies,0.903711199760437,0.9363698363304138
1832,1335,3704,"Processed meats — like hot dogs, bacon, or pepperoni — have high levels of sodium.",Sodiums have been shown to dehydrate the skin.,"Processed meats — like hot dogs, bacon, or pepperoni — have been shown to dehydrate the skin.",0.988642156124115,0.9727311730384827
1833,1336,3706,"Marxists, Leninists and Trotskyists believe in a system of communalism",Direct democracy manifests itself as council democracy and begins with workplace democracy,"Marxists, Leninists and Trotskyists believe in a system that manifests itself as council democracy and begins with workplace democracy",0.9590305089950562,0.9676008820533752
1834,1828,3707,Japanese Whispers is The Cure’s all albums.,"The Cure released their second studio album, The Cure.",Japanese Whispers was entered into Billboard top 200 list.,0.9164671897888184,0.8941460251808167
1835,380,3708,The Amazon rainforest absorbs large amounts of carbon dioxide from the atmosphere.,Carbon dioxide absorbs large amounts of carbon dioxide from the atmosphere.,The Amazon rainforest regulates global climate.,0.9948132634162903,0.9223639965057373
1836,381,3710,Tv addicts have trouble quitting.,People who watch TV more than one hour during a day are addicted to something.,People who watch TV more than one hour during a day have trouble quitting.,0.9289906024932861,0.9805850982666016
1837,1337,3711,Taking the medication too often for Migraine triggers another headache in the patient.,Reinforced headache discomforts the patient.,Taking the medication too often for Migraine discomforts the patient.,0.9656797647476196,0.9305407404899597
1838,1338,3713,"children who don't have enough sleep, don't grow well. ",Sleep deprivation leads to insufficient growth hormones release.,"children who doesn't have insufficient sleep, don't grow well",0.932691216468811,0.9261394739151001
1839,848,3716,Floods may umtimately lead to big floods.,"When people cover the land with cement, the soil absorbs the water by itself. ", When people cover the land with cement may umtimately lead to big floods,0.9012867212295532,0.9473420977592468
1840,1829,3720,Russian Rhythmic gymnasts are highly-skilled athletes.,Olesya Petrova is a Russian rhythmic gymnast.,Olesya Petrova is a highly-skilled athlete.,0.9900007247924805,0.9846396446228027
1841,2298,3723,"when your muscles, tendons and ligaments can contract,you're more likely to get back injury ",you're more likely to get cold when you're cold,you're more likely to get back injury When you're cold ,0.9023417830467224,0.8777544498443604
1842,849,3724,"Companies that have horizontal demand curves for their products,risk losing their customer base when they raise prices","Companies who operate in industries where many competitors exist, have horizontal demand curves","Companies who operate in industries where many competitors exist,risk losing their customer base when they raise prices",0.9631664752960205,0.9519232511520386
1843,2299,3725,Tourist season increases in tourism season.,water disposal reduces the need of water for washing.,water disposal increases in tourism season.,0.8941547274589539,0.9098304510116577
1844,382,3730,walnut oil can help people who have pains to work better,People who have pains to work better can help them to reduce theiralgia.,walnut oil can help people who have pains to work better,0.9089856147766113,0.8761163949966431
1845,850,3731,Binge eating is a mental disorder where people eat a large amount in a short period of time.,Many people suffer from binge eating disorder.,Many people suffer from a mental disorder where people eat a large amount in a short period of time.,0.9944088459014893,0.9999998807907104
1846,1339,3734,Ethanol is a kind of alcohol.,Ethanol does not cause serious damage to the body ,Alcoholic beverages do not cause serious damage to the body ,0.928686797618866,0.9654180407524109
1847,383,3738,"when it is raining, driving is very dangerous.","when vehicle’s reaction time is much slower, driving on wet roads is very dangerous.","when vehicle’s reaction time is much slower, driving is very dangerous.",0.9458939433097839,0.9322003126144409
1848,851,3739,People with depression have different brain chemicals,Chemicals in the brains of people with depression behave differently,People with depression behave differently,0.9504493474960327,0.9284868240356445
1849,1830,3741,Traveling by train provides you with direct access to major destinations,Visiting landmarks can be a perfect way to see many different sights along the way,Traveling by train can be a perfect way to see many different sights along the way,0.9235628247261047,0.9462950229644775
1850,1340,3742,those with lower grades have lower grades,the university of Saint John provides academic scholarships to students who excel in sports,the university of Saint John provides academic scholarships to students who have lower grades,0.8971664309501648,0.9722836017608643
1851,384,3743,A different approach to painting revolutionized the aspects of artists on modern arts.,Jean Michel was a painter.,Jean Michel revolutionized the aspects of artists on modern arts.,0.9681639075279236,0.9364304542541504
1852,385,3744,Reducing blood flow to the brain might improve brain function,Cocoa can improve blood flow,Cocoa might improve brain function,0.9685776829719543,0.9445123076438904
1853,2300,3745,The excessive water around plant roots might suffocate air movement through the soil,Soils that are predominantly clay have a steeple and descending flow of water,Soils that are predominantly clay might suffocate plant roots because the excessive water around the roots eliminates air movement through the soil,0.9327134490013123,0.9306690096855164
1854,1341,3748,"If workers do specific tasks, they tend to be bored","When repetitive tasks are performed, their productivity may fall","If workers do specific tasks, their productivity may fall",0.9500867128372192,0.9384065270423889
1855,1831,3749,Dolphin and monkeys are sociable animals.,Society plays more than other animals.,Dolphin and monkeys plays more than other animals.,0.9798409938812256,0.8850957751274109
1856,1342,3750,sub-bituminous coal is used as fuel for steam-electric power generation,Sub-bituminous coal is the source of light aromatic hydrocarbons for the chemical synthesis industry,the source of light aromatic hydrocarbons for the chemical synthesis industry is used as fuel for steam-electric power generation,0.9783961176872253,0.9984428882598877
1857,1832,3752,Soya beans contain Calcium.,Calcium can regulate muscle contractions.,Soya beans can regulate muscle contractions.,0.9361477494239807,0.9472715258598328
1858,2301,3754,Fast food and beverages contain waste plastic and non-biodegradable products. ,As more tourists arrive there is an increase in the consumption of prepared food and drink.,As more tourists arrive there is an increase in waste plastic and non-biodegradable products. ,0.9621785283088684,0.9740311503410339
1859,1343,3755,lumbering is important in building flashing products,high-yield copper provides superior electrical conductivity and strength,high-yield copper is important in building flashing products,0.9078198075294495,0.913935124874115
1860,2302,3759,In a recession the availability of financing is reduced,It is impossible for small businesses to survive by borrowing when customers delay payments for longer than usual,It is impossible for small businesses to survive by borrowing in a recession,0.9007870554924011,0.9227669835090637
1861,852,3760,Problem solvers are people who are able to handle complicated situations,It is of enormous importance to hire problem solvers as your staff,It is of enormous importance to hire problem solvers as your staff,0.9071025848388672,0.9440083503723145
1862,1833,3761,Working out in a state of dehydration will lead to cell’s insufficiency to synthesize energy.,Working out in a state of dehydration will lead to cell’s insufficiency to synthesize energy.,Working out in a state of dehydration will lead to cell’s insufficiency to synthesize energy.,0.8871146440505981,0.8978329300880432
1863,2303,3765,Burning fuels are lit to provide heat and a flame for cooking.,In some cultures dung from domestic cows or buffalo is routinely collected and dried for fuel.,In some cultures dung from domestic cows or buffalo is routinely collected and dried for being lit to provide heat and a flame for cooking.,0.9704521894454956,0.9928776025772095
1864,853,3766,The tar in your cigarettes make your blood vessels thicker.,Nicotine is a toxins of the resin in cigarettes.,smoking make your blood vessels thicker.,0.9518219232559204,0.8786380887031555
1865,2304,3767,High protein diets keep your metabolism high while reducing your muscle loss.,High protein diets keep your metabolism high while reducing your calorie intake.,High protein diets keep your metabolism high while reducing your calorie intake.,0.9235973358154297,0.9104379415512085
1866,1834,3768,Increase the boy fat results in obesity.,Cholesterol consumption increases body fat.,Cholesterol consumption results in obesity.,0.9402016997337341,0.9508404731750488
1867,1344,3769,Mealybugs are small creatures belonging to a group known as scale insects. They are often found in the petals and petals of plants.,A major culprit in the tree's problem is a virus that is transmitted by mealybugs.,A major culprit in the tree's problem is a virus that is transmitted by small creatures belonging to a group known as scale insects. They are often No conclusionsites of plants.,0.9606928825378418,0.9853032231330872
1868,1835,3771,Allicin is found in Garlic.,Garlic can be beneficial for your kidneys and blood pressure.,Allicin can be beneficial for your kidneys and blood pressure.,0.9498643279075623,0.9999999403953552
1869,386,3772,Low blood sugar levels can be eneficial for diabetic people,"Due to the soluble fiber beta-glucan, oats can help to lower blood sugar","Due to the soluble fiber beta-glucan, oats can be eneficial for diabetic people",0.924610435962677,0.983242392539978
1870,854,3776,Excersing relaxes your mind,relaxing boosts your confidence ,Excersing boosts your confidence ,0.9680317640304565,0.9385681748390198
1871,1345,3777,"Sugary foods are worse at providing satiety, or a sense of fullness.","Foods that provide satiety, or a sense of fullness are not suitable for first meal.",Sugary foods are not suitable for first meal.,1.0,0.9462718963623047
1872,1836,3778, ecosystem services maintain and improving human quality of life,Biodiversity plays an important role in providing environmental assistance, Biodiversity plays an important role in maintaining and improving human quality of life,0.9223238825798035,0.961245059967041
1873,855,3779, latex has the potential to become an excellent source of commercial rubber.,Dandelions are weeds that produce a thick liquid called Latex.,Dandelions are weeds that produce a thick liquid which has the potential to become an excellent source of commercial rubber.,0.9862817525863647,0.9810656309127808
1874,856,3784,Deciduous trees are often planted in front of windows to prevent excess solar gain,Tree blocks excessive sun in the summer months to reduce cooling needs,Deciduous trees are often planted in front of windows  in the summer months to reduce cooling needs,0.9472979307174683,0.9254317879676819
1875,857,3785,"Follicular phase begins the egg matures and is later released during ovulation, around day 14.","The day that your menstrual flow begins, the follicular phase starts.","The day that your menstrual flow begins the egg matures and is later released during ovulation, around day 14.",0.952522873878479,0.9843883514404297
1876,387,3786,Fibers fermented by bacteria help increase the bacteria in the colon.,The colon plays a major role in human health.,Fibers fermented by bacteria help increase aiding digestion which plays a major role in human health.,1.0,0.9534608125686646
1877,388,3787,churning chlorine monoxide is known to destroy ozone,the rise of stratospheric chlorine levels from chlorofluorocarbon pollution contributed to the rise of ozone, the rise of stratospheric chlorine levels from chlorofluorocarbon pollution is known to destroy ozone,0.9499565958976746,0.9546403884887695
1878,1346,3789,Improved visual-spatial reasoning comes in handy when driving a car,Doing puzzles might enhance your vision,Doing puzzles might come in handy when driving a car,0.9851901531219482,0.9499853849411011
1879,1347,3792,It's possible to simply look out of the window in houses with good lighting,Absorbing sun rays boosts alertness,It's possible to boost alertness by simply looking out of the window in houses with good lighting,0.9580175876617432,0.9198782444000244
1880,389,3794,LIFE of the Party became popular in US.,Shawn Mendes wrote the song Life of the Party.,Shawn Mendes became popular in US.,0.9423304796218872,0.9686629772186279
1881,2305,3796,The Alborz Mountain Range trap pollutants,Tehran has a mountain range on its leeward side,Tehran mountains trap pollutants ,0.8365203142166138,0.8810603022575378
1882,390,3797,Cows produce milk for humans.,Milk provided humans with their required Calcium.,Cows provided humans with their required Calcium.,0.9610267877578735,0.9747041463851929
1883,391,3798,Heliocentric theory helped to create modern astronomy.,Galileo Galilei's observations helped to establish heliocentric theory.,Galileo Galilei's observations helped to create modern astronomy.,1.0,0.9378936290740967
1884,2306,3801,Recycled water might be recaptured through on-site energy recycling technologies,Significant amounts of energy might be lost in the event of natural disasters,Significant amounts of energy might be recaptured through on-site energy recycling technologies,0.9253763556480408,0.9005185961723328
1885,392,3802, passive solar designs are single story structures that maximize surface area and heat loss,"In warmer climates where cooling is a primary concern, solar heat can also be very effective",In warmer climates where cooling is a primary concern single story structures that maximize surface area and heat loss can also be very effective,0.9304661154747009,0.979969322681427
1886,1348,3803,Echolocation is the ability to estimate the distance of an object by using the sound echoes that bounce back to them.,Most bats communicate and find their way by making cholocation noises.,Most bats communicate and find their way by making high-frequency noises that can estimate the distance of an object by using the sound echoes that bounce back to them.,0.9670671224594116,0.9761750102043152
1887,1837,3804,the land alongside or sloping down to a river or a body of water smaller than a lake is called the margins,A stream is an artificial ridge of earth intended to retain the water of a river or pond,the land alongside or sloping down to a river or a body of water smaller than a lake also refers to an artificial ridge of earth intended to retain the water of a river or pond,0.9511012434959412,0.9583210945129395
1888,1838,3805,Big amount of cauliflowers contain large amount of molybdenum.,Molybdenum is a great source of pain relievers.,Big amount of cauliflowers will cause joint pain.,0.9268093109130859,0.9219011664390564
1889,393,3806,Light is the signal that changes the timepieces of a flower to the environment.,Plants synchronize their internal clocks to their environment.,Light is the signal determines flower when to bloom.,0.9130520224571228,0.8877786993980408
1890,2307,3807,The resurrection of Jesus took place on a different day each year.,Easter occurs immediately after the first full moon after the Spring Equinox.,So Easter has a different date each year.,0.8509731292724609,0.8752208948135376
1891,394,3808,U.S. legalization of Marijuana and Cannabis prescription eliminated narcotic trade.,Declining narcotic trafficking ruled out several drug lords from performing illegal business.,U.S. legalization of Marijuana and Cannabis prescription ruled out several drug lords from performing illegal business.,0.9632384777069092,0.976314902305603
